0.0037153522909717258,1.6243782456104734e32,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.003981071705534972,6.593683526015306e35,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.004265795188015927,1.2245044250781925e37,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00457088189614875,5.495535758944021e37,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.004897788193684462,1.517850447514056e38,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.0052480746024977255,3.2786989973924895e38,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.005623413251903491,6.102651192878878e38,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.006025595860743578,1.02812086850542e39,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.006456542290346555,1.6136464273620492e39,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.006918309709189365,2.4036064295276333e39,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.007413102413009175,3.440862510625716e39,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.007943282347242816,4.7746648794154325e39,5.369152593077102e33,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.008511380382023764,6.458528025739223e39,2.0204664280316397e36,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.009120108393559099,8.538360159494711e39,1.9915527459555016e37,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.009772372209558107,1.1057501721021217e40,6.893139990370926e37,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.010471285480508997,1.4002009618664777e40,2.1189493056793792e38,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.011220184543019637,1.7416149179259428e40,4.387338971284353e38,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.01202264434617413,2.125687911545793e40,8.056678784828897e38,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.012882495516931339,2.530436312518839e40,1.5202324682832413e39,1.0493961712357873e36,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.01380384264602885,2.973753935168983e40,2.3620835245381567e39,6.354266320071109e36,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.014791083881682078,3.465839772372222e40,3.1519981652571564e39,3.0172870512064793e37,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.015848931924611134,3.9396567491793064e40,4.477372815235071e39,6.931924495500564e37,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.016982436524617443,4.404532585676326e40,6.133559898938048e39,1.3547619257665844e38,7.582502191920324e34,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.018197008586099836,4.848692360565486e40,8.117065835138942e39,2.3828983346132275e38,1.2951725157756044e36,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.019498445997580455,5.293075274375674e40,1.0099229574163171e40,3.8197056693510586e38,5.172160232922335e36,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.020892961308540393,5.757622835467364e40,1.1752540220276169e40,5.810490506722181e38,1.3508578715975028e37,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.022387211385683396,6.090860872529392e40,1.4466245053250284e40,8.498049956874466e38,2.924069667916891e37,2.4479197731042868e35,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.023988329190194904,6.48271066049237e40,1.6416757884238748e40,1.0137416500249982e39,5.706479795659294e37,1.362874998817052e36,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.02570395782768864,6.825482026258896e40,1.8237298789325898e40,1.4109431927890914e39,1.0249247855821548e38,5.81691438193299e36,3.488544801705492e34,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.027542287033381664,6.9764150076198515e40,2.1438154991890212e40,1.9217854522277354e39,1.4158917287284758e38,2.0355887561632739e37,2.9118997225265822e35,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.029512092266663854,7.181045390433939e40,2.363024744897843e40,2.3689363197257235e39,2.2735300528513815e38,5.496854879048342e37,2.028691674319534e36,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
