2.322359292738628085e+02
2.330595701416781935e+02
2.354379083297250190e+02
2.390676172149587444e+02
2.434851277613750540e+02
2.481608989563489729e+02
2.525898186188603347e+02
2.563536764367010505e+02
2.591496880186189173e+02
2.607921177595914060e+02
2.611992539425584141e+02
2.603765676521629757e+02
2.584032689866375563e+02
2.554255057490653940e+02
2.516561839426819631e+02
2.473785711599797708e+02
2.429481123098257740e+02
2.387837687567877367e+02
2.353390274531953423e+02
2.330458433120111010e+02
2.322359293059791128e+02
